publishTime,startTime,generation_forecast,generation_actual,forecast_horizon_hours,error,abs_error,rel_error,hour
2024-01-15 11:30:00+00:00,2024-01-16 17:00:00+00:00,14007,12975,29.5,1032,1032,7.9537572254335265,17
2024-01-15 11:30:00+00:00,2024-01-16 18:00:00+00:00,13953,12865,30.5,1088,1088,8.45705402254178,18
2024-01-15 11:30:00+00:00,2024-01-16 19:00:00+00:00,13723,13083,31.5,640,640,4.891844378200719,19
2024-01-15 11:30:00+00:00,2024-01-16 20:00:00+00:00,13405,12888,32.5,517,517,4.011483550589696,20
2024-01-15 11:30:00+00:00,2024-01-16 21:00:00+00:00,13134,12042,33.5,1092,1092,9.068261086198307,21
2024-01-15 11:30:00+00:00,2024-01-16 22:00:00+00:00,12202,11610,34.5,592,592,5.099052540913005,22
2024-01-15 11:30:00+00:00,2024-01-16 23:00:00+00:00,11751,11622,35.5,129,129,1.109963861641714,23
2024-01-15 11:30:00+00:00,2024-01-17 00:00:00+00:00,11275,10883,36.5,392,392,3.60194799228154,0
2024-01-15 11:30:00+00:00,2024-01-17 01:00:00+00:00,10597,9675,37.5,922,922,9.529715762273902,1
2024-01-15 11:30:00+00:00,2024-01-17 02:00:00+00:00,9866,9013,38.5,853,853,9.464107400421613,2
2024-01-15 11:30:00+00:00,2024-01-17 03:00:00+00:00,9075,7573,39.5,1502,1502,19.833619437475242,3
2024-01-15 11:30:00+00:00,2024-01-17 04:00:00+00:00,8303,6030,40.5,2273,2273,37.69485903814262,4
2024-01-15 11:30:00+00:00,2024-01-17 05:00:00+00:00,7523,4695,41.5,2828,2828,60.23429179978701,5
2024-01-15 11:30:00+00:00,2024-01-17 06:00:00+00:00,6770,4682,42.5,2088,2088,44.59632635625801,6
2024-01-15 11:30:00+00:00,2024-01-17 07:00:00+00:00,6299,4822,43.5,1477,1477,30.63044379925342,7
2024-01-15 11:30:00+00:00,2024-01-17 08:00:00+00:00,5859,3988,44.5,1871,1871,46.91574724172518,8
2024-01-15 11:30:00+00:00,2024-01-17 09:00:00+00:00,5460,4434,45.5,1026,1026,23.13937753721245,9
2024-01-15 11:30:00+00:00,2024-01-17 10:00:00+00:00,5599,3902,46.5,1697,1697,43.49051768323937,10
2024-01-15 11:30:00+00:00,2024-01-17 11:00:00+00:00,5754,3455,47.5,2299,2299,66.5412445730825,11
2024-01-15 09:30:00+00:00,2024-01-15 21:00:00+00:00,10397,9569,11.5,828,828,8.652941791200753,21
2024-01-15 09:30:00+00:00,2024-01-15 22:00:00+00:00,9643,8995,12.5,648,648,7.204002223457476,22
2024-01-15 09:30:00+00:00,2024-01-15 23:00:00+00:00,8955,8022,13.5,933,933,11.630516080777861,23
2024-01-15 09:30:00+00:00,2024-01-16 00:00:00+00:00,8152,7892,14.5,260,260,3.294475418144957,0
2024-01-15 09:30:00+00:00,2024-01-16 01:00:00+00:00,7649,7270,15.5,379,379,5.213204951856946,1
2024-01-15 09:30:00+00:00,2024-01-16 02:00:00+00:00,7093,6228,16.5,865,865,13.88888888888889,2
2024-01-15 09:30:00+00:00,2024-01-16 03:00:00+00:00,6724,5814,17.5,910,910,15.651874785001722,3
2024-01-15 09:30:00+00:00,2024-01-16 04:00:00+00:00,6950,5985,18.5,965,965,16.12364243943191,4
2024-01-15 09:30:00+00:00,2024-01-16 05:00:00+00:00,7122,6396,19.5,726,726,11.350844277673545,5
2024-01-15 09:30:00+00:00,2024-01-16 06:00:00+00:00,7317,7111,20.5,206,206,2.8969202643791307,6
2024-01-15 09:30:00+00:00,2024-01-16 07:00:00+00:00,7804,7343,21.5,461,461,6.278087974942122,7
2024-01-15 09:30:00+00:00,2024-01-16 08:00:00+00:00,8599,7387,22.5,1212,1212,16.40720184107215,8
2024-01-15 09:30:00+00:00,2024-01-16 09:00:00+00:00,9730,7756,23.5,1974,1974,25.451263537906136,9
2024-01-15 09:30:00+00:00,2024-01-16 10:00:00+00:00,10483,7412,24.5,3071,3071,41.4328116567728,10
2024-01-15 09:30:00+00:00,2024-01-16 11:00:00+00:00,10918,7463,25.5,3455,3455,46.29505560766447,11
2024-01-15 09:30:00+00:00,2024-01-16 12:00:00+00:00,11521,7607,26.5,3914,3914,51.4526094386749,12
2024-01-15 09:30:00+00:00,2024-01-16 13:00:00+00:00,12274,8206,27.5,4068,4068,49.573482817450646,13
2024-01-15 09:30:00+00:00,2024-01-16 14:00:00+00:00,12943,9047,28.5,3896,3896,43.063999115728976,14
2024-01-15 09:30:00+00:00,2024-01-16 15:00:00+00:00,13418,9603,29.5,3815,3815,39.72716859314798,15
2024-01-15 09:30:00+00:00,2024-01-16 16:00:00+00:00,13652,11451,30.5,2201,2201,19.221028731115187,16
2024-01-15 09:30:00+00:00,2024-01-16 17:00:00+00:00,14014,12975,31.5,1039,1039,8.007707129094413,17
2024-01-15 09:30:00+00:00,2024-01-16 18:00:00+00:00,13966,12865,32.5,1101,1101,8.558103381267003,18
2024-01-15 09:30:00+00:00,2024-01-16 19:00:00+00:00,13729,13083,33.5,646,646,4.93770541924635,19
2024-01-15 09:30:00+00:00,2024-01-16 20:00:00+00:00,13412,12888,34.5,524,524,4.065797641216635,20
2024-01-15 09:30:00+00:00,2024-01-16 21:00:00+00:00,13151,12042,35.5,1109,1109,9.209433648895532,21
2024-01-15 09:30:00+00:00,2024-01-16 22:00:00+00:00,12234,11610,36.5,624,624,5.374677002583979,22
2024-01-15 09:30:00+00:00,2024-01-16 23:00:00+00:00,11794,11622,37.5,172,172,1.4799518155222853,23
2024-01-15 09:30:00+00:00,2024-01-17 00:00:00+00:00,11318,10883,38.5,435,435,3.9970596342920146,0
2024-01-15 09:30:00+00:00,2024-01-17 01:00:00+00:00,10641,9675,39.5,966,966,9.984496124031008,1
2024-01-15 09:30:00+00:00,2024-01-17 02:00:00+00:00,9900,9013,40.5,887,887,9.84134028625319,2
2024-01-15 09:30:00+00:00,2024-01-17 03:00:00+00:00,9096,7573,41.5,1523,1523,20.110920375016505,3
2024-01-15 09:30:00+00:00,2024-01-17 04:00:00+00:00,8322,6030,42.5,2292,2292,38.00995024875622,4
2024-01-15 09:30:00+00:00,2024-01-17 05:00:00+00:00,7534,4695,43.5,2839,2839,60.46858359957401,5
2024-01-15 09:30:00+00:00,2024-01-17 06:00:00+00:00,6765,4682,44.5,2083,2083,44.489534387014096,6
2024-01-15 09:30:00+00:00,2024-01-17 07:00:00+00:00,6295,4822,45.5,1473,1473,30.54749066777271,7
2024-01-15 09:30:00+00:00,2024-01-17 08:00:00+00:00,5857,3988,46.5,1869,1869,46.865596790371114,8
2024-01-15 09:30:00+00:00,2024-01-17 09:00:00+00:00,5462,4434,47.5,1028,1028,23.18448353631033,9
2024-01-15 07:30:00+00:00,2024-01-15 21:00:00+00:00,10398,9569,13.5,829,829,8.663392203992059,21
2024-01-15 07:30:00+00:00,2024-01-15 22:00:00+00:00,9644,8995,14.5,649,649,7.215119510839354,22
2024-01-15 07:30:00+00:00,2024-01-15 23:00:00+00:00,8956,8022,15.5,934,934,11.642981800049863,23
2024-01-15 07:30:00+00:00,2024-01-16 00:00:00+00:00,8153,7892,16.5,261,261,3.3071464774455146,0
2024-01-15 07:30:00+00:00,2024-01-16 01:00:00+00:00,7649,7270,17.5,379,379,5.213204951856946,1
2024-01-15 07:30:00+00:00,2024-01-16 02:00:00+00:00,7093,6228,18.5,865,865,13.88888888888889,2
2024-01-15 07:30:00+00:00,2024-01-16 03:00:00+00:00,6724,5814,19.5,910,910,15.651874785001722,3
2024-01-15 07:30:00+00:00,2024-01-16 04:00:00+00:00,6950,5985,20.5,965,965,16.12364243943191,4
2024-01-15 07:30:00+00:00,2024-01-16 05:00:00+00:00,7122,6396,21.5,726,726,11.350844277673545,5
2024-01-15 07:30:00+00:00,2024-01-16 06:00:00+00:00,7316,7111,22.5,205,205,2.882857544649135,6
2024-01-15 07:30:00+00:00,2024-01-16 07:00:00+00:00,7803,7343,23.5,460,460,6.264469562848972,7
2024-01-15 07:30:00+00:00,2024-01-16 08:00:00+00:00,8598,7387,24.5,1211,1211,16.393664545823743,8
2024-01-15 07:30:00+00:00,2024-01-16 09:00:00+00:00,9729,7756,25.5,1973,1973,25.43837029396596,9
2024-01-15 07:30:00+00:00,2024-01-16 10:00:00+00:00,10482,7412,26.5,3070,3070,41.419320021586614,10
2024-01-15 07:30:00+00:00,2024-01-16 11:00:00+00:00,10917,7463,27.5,3454,3454,46.28165617044084,11
2024-01-15 07:30:00+00:00,2024-01-16 12:00:00+00:00,11521,7607,28.5,3914,3914,51.4526094386749,12
2024-01-15 07:30:00+00:00,2024-01-16 13:00:00+00:00,12275,8206,29.5,4069,4069,49.58566902266634,13
2024-01-15 07:30:00+00:00,2024-01-16 14:00:00+00:00,12945,9047,30.5,3898,3898,43.08610589145573,14
2024-01-15 07:30:00+00:00,2024-01-16 15:00:00+00:00,13420,9603,31.5,3817,3817,39.74799541809851,15
2024-01-15 07:30:00+00:00,2024-01-16 16:00:00+00:00,13654,11451,32.5,2203,2203,19.238494454632782,16
2024-01-15 07:30:00+00:00,2024-01-16 17:00:00+00:00,14015,12975,33.5,1040,1040,8.015414258188825,17
2024-01-15 07:30:00+00:00,2024-01-16 18:00:00+00:00,13968,12865,34.5,1103,1103,8.573649436455499,18
2024-01-15 07:30:00+00:00,2024-01-16 19:00:00+00:00,13730,13083,35.5,647,647,4.945348926087289,19
2024-01-15 07:30:00+00:00,2024-01-16 20:00:00+00:00,13412,12888,36.5,524,524,4.065797641216635,20
2024-01-15 07:30:00+00:00,2024-01-16 21:00:00+00:00,13152,12042,37.5,1110,1110,9.217737917289487,21
2024-01-15 07:30:00+00:00,2024-01-16 22:00:00+00:00,12234,11610,38.5,624,624,5.374677002583979,22
2024-01-15 07:30:00+00:00,2024-01-16 23:00:00+00:00,11795,11622,39.5,173,173,1.488556186542764,23
2024-01-15 07:30:00+00:00,2024-01-17 00:00:00+00:00,11319,10883,40.5,436,436,4.006248277129468,0
2024-01-15 07:30:00+00:00,2024-01-17 01:00:00+00:00,10641,9675,41.5,966,966,9.984496124031008,1
2024-01-15 07:30:00+00:00,2024-01-17 02:00:00+00:00,9900,9013,42.5,887,887,9.84134028625319,2
2024-01-15 07:30:00+00:00,2024-01-17 03:00:00+00:00,9096,7573,43.5,1523,1523,20.110920375016505,3
2024-01-15 07:30:00+00:00,2024-01-17 04:00:00+00:00,8321,6030,44.5,2291,2291,37.99336650082919,4
2024-01-15 07:30:00+00:00,2024-01-17 05:00:00+00:00,7534,4695,45.5,2839,2839,60.46858359957401,5
2024-01-15 07:30:00+00:00,2024-01-17 06:00:00+00:00,6766,4682,46.5,2084,2084,44.51089278086288,6
2024-01-15 07:30:00+00:00,2024-01-17 07:00:00+00:00,6298,4822,47.5,1476,1476,30.609705516383244,7
2024-01-15 04:30:00+00:00,2024-01-15 21:00:00+00:00,10501,9569,16.5,932,932,9.739784721496498,21
2024-01-15 04:30:00+00:00,2024-01-15 22:00:00+00:00,9809,8995,17.5,814,814,9.04947192884936,22
2024-01-15 04:30:00+00:00,2024-01-15 23:00:00+00:00,9071,8022,18.5,1049,1049,13.076539516330094,23
2024-01-15 04:30:00+00:00,2024-01-16 00:00:00+00:00,8432,7892,19.5,540,540,6.842372022301064,0
2024-01-15 04:30:00+00:00,2024-01-16 01:00:00+00:00,8107,7270,20.5,837,837,11.513067400275103,1
2024-01-15 04:30:00+00:00,2024-01-16 02:00:00+00:00,7538,6228,21.5,1310,1310,21.03403982016699,2
2024-01-15 04:30:00+00:00,2024-01-16 03:00:00+00:00,7368,5814,22.5,1554,1554,26.72858617131063,3
2024-01-15 04:30:00+00:00,2024-01-16 04:00:00+00:00,7537,5985,23.5,1552,1552,25.931495405179618,4
2024-01-15 04:30:00+00:00,2024-01-16 05:00:00+00:00,7807,6396,24.5,1411,1411,22.06066291432145,5
2024-01-15 04:30:00+00:00,2024-01-16 06:00:00+00:00,7845,7111,25.5,734,734,10.322036281816903,6
2024-01-15 04:30:00+00:00,2024-01-16 07:00:00+00:00,8427,7343,26.5,1084,1084,14.762358708974531,7
2024-01-15 04:30:00+00:00,2024-01-16 08:00:00+00:00,9336,7387,27.5,1949,1949,26.38418843914986,8
2024-01-15 04:30:00+00:00,2024-01-16 09:00:00+00:00,10221,7756,28.5,2465,2465,31.78184631253223,9
2024-01-15 04:30:00+00:00,2024-01-16 10:00:00+00:00,10809,7412,29.5,3397,3397,45.83108472746897,10
2024-01-15 04:30:00+00:00,2024-01-16 11:00:00+00:00,11491,7463,30.5,4028,4028,53.97293313680825,11
2024-01-15 04:30:00+00:00,2024-01-16 12:00:00+00:00,12146,7607,31.5,4539,4539,59.66872617326147,12
2024-01-15 04:30:00+00:00,2024-01-16 13:00:00+00:00,12898,8206,32.5,4692,4692,57.17767487204485,13
2024-01-15 04:30:00+00:00,2024-01-16 14:00:00+00:00,13373,9047,33.5,4326,4326,47.81695589698243,14
2024-01-15 04:30:00+00:00,2024-01-16 15:00:00+00:00,13629,9603,34.5,4026,4026,41.92439862542955,15
2024-01-15 04:30:00+00:00,2024-01-16 16:00:00+00:00,13476,11451,35.5,2025,2025,17.684045061566675,16
2024-01-15 04:30:00+00:00,2024-01-16 17:00:00+00:00,13817,12975,36.5,842,842,6.4894026974951835,17
2024-01-15 04:30:00+00:00,2024-01-16 18:00:00+00:00,14066,12865,37.5,1201,1201,9.3354061406918,18
2024-01-15 04:30:00+00:00,2024-01-16 19:00:00+00:00,14013,13083,38.5,930,930,7.108461362072919,19
2024-01-15 04:30:00+00:00,2024-01-16 20:00:00+00:00,13924,12888,39.5,1036,1036,8.03848541278709,20
2024-01-15 04:30:00+00:00,2024-01-16 21:00:00+00:00,13794,12042,40.5,1752,1752,14.54907822620827,21
2024-01-15 04:30:00+00:00,2024-01-16 22:00:00+00:00,13369,11610,41.5,1759,1759,15.150732127476314,22
2024-01-15 04:30:00+00:00,2024-01-16 23:00:00+00:00,12910,11622,42.5,1288,1288,11.082429874376183,23
2024-01-15 04:30:00+00:00,2024-01-17 00:00:00+00:00,12416,10883,43.5,1533,1533,14.086189469815308,0
2024-01-15 04:30:00+00:00,2024-01-17 01:00:00+00:00,11687,9675,44.5,2012,2012,20.795865633074936,1
2024-01-15 04:30:00+00:00,2024-01-17 02:00:00+00:00,10867,9013,45.5,1854,1854,20.570287362698323,2
2024-01-15 04:30:00+00:00,2024-01-17 03:00:00+00:00,9959,7573,46.5,2386,2386,31.506668427307538,3
2024-01-15 04:30:00+00:00,2024-01-17 04:00:00+00:00,9141,6030,47.5,3111,3111,51.592039800995025,4
2024-01-15 02:30:00+00:00,2024-01-15 21:00:00+00:00,10506,9569,18.5,937,937,9.792036785453027,21
2024-01-15 02:30:00+00:00,2024-01-15 22:00:00+00:00,9812,8995,19.5,817,817,9.082823790994997,22
2024-01-15 02:30:00+00:00,2024-01-15 23:00:00+00:00,9072,8022,20.5,1050,1050,13.089005235602095,23
2024-01-15 02:30:00+00:00,2024-01-16 00:00:00+00:00,8432,7892,21.5,540,540,6.842372022301064,0
2024-01-15 02:30:00+00:00,2024-01-16 01:00:00+00:00,8107,7270,22.5,837,837,11.513067400275103,1
2024-01-15 02:30:00+00:00,2024-01-16 02:00:00+00:00,7537,6228,23.5,1309,1309,21.017983301220294,2
2024-01-15 02:30:00+00:00,2024-01-16 03:00:00+00:00,7368,5814,24.5,1554,1554,26.72858617131063,3
2024-01-15 02:30:00+00:00,2024-01-16 04:00:00+00:00,7537,5985,25.5,1552,1552,25.931495405179618,4
2024-01-15 02:30:00+00:00,2024-01-16 05:00:00+00:00,7807,6396,26.5,1411,1411,22.06066291432145,5
2024-01-15 02:30:00+00:00,2024-01-16 06:00:00+00:00,7844,7111,27.5,733,733,10.307973562086907,6
2024-01-15 02:30:00+00:00,2024-01-16 07:00:00+00:00,8427,7343,28.5,1084,1084,14.762358708974531,7
2024-01-15 02:30:00+00:00,2024-01-16 08:00:00+00:00,9335,7387,29.5,1948,1948,26.370651143901448,8
2024-01-15 02:30:00+00:00,2024-01-16 09:00:00+00:00,10219,7756,30.5,2463,2463,31.756059824651885,9
2024-01-15 02:30:00+00:00,2024-01-16 10:00:00+00:00,10809,7412,31.5,3397,3397,45.83108472746897,10
2024-01-15 02:30:00+00:00,2024-01-16 11:00:00+00:00,11493,7463,32.5,4030,4030,53.99973201125553,11
2024-01-15 02:30:00+00:00,2024-01-16 12:00:00+00:00,12155,7607,33.5,4548,4548,59.78703825423952,12
2024-01-15 02:30:00+00:00,2024-01-16 13:00:00+00:00,12898,8206,34.5,4692,4692,57.17767487204485,13
2024-01-15 02:30:00+00:00,2024-01-16 14:00:00+00:00,13373,9047,35.5,4326,4326,47.81695589698243,14
2024-01-15 02:30:00+00:00,2024-01-16 15:00:00+00:00,13634,9603,36.5,4031,4031,41.97646568780589,15
2024-01-15 02:30:00+00:00,2024-01-16 16:00:00+00:00,13482,11451,37.5,2031,2031,17.736442232119465,16
2024-01-15 02:30:00+00:00,2024-01-16 17:00:00+00:00,13826,12975,38.5,851,851,6.558766859344894,17
2024-01-15 02:30:00+00:00,2024-01-16 18:00:00+00:00,14080,12865,39.5,1215,1215,9.444228527011271,18
2024-01-15 02:30:00+00:00,2024-01-16 19:00:00+00:00,14033,13083,40.5,950,950,7.261331498891692,19
2024-01-15 02:30:00+00:00,2024-01-16 20:00:00+00:00,13951,12888,41.5,1063,1063,8.247982619491,20
2024-01-15 02:30:00+00:00,2024-01-16 21:00:00+00:00,13830,12042,42.5,1788,1788,14.848031888390633,21
2024-01-15 02:30:00+00:00,2024-01-16 22:00:00+00:00,13397,11610,43.5,1787,1787,15.391903531438414,22
2024-01-15 02:30:00+00:00,2024-01-16 23:00:00+00:00,12932,11622,44.5,1310,1310,11.271726036826708,23
2024-01-15 02:30:00+00:00,2024-01-17 00:00:00+00:00,12432,10883,45.5,1549,1549,14.233207755214556,0
2024-01-15 02:30:00+00:00,2024-01-17 01:00:00+00:00,11697,9675,46.5,2022,2022,20.89922480620155,1
2024-01-15 02:30:00+00:00,2024-01-17 02:00:00+00:00,10873,9013,47.5,1860,1860,20.63685787196272,2
2024-01-14 22:30:00+00:00,2024-01-15 03:00:00+00:00,16095,14534,4.5,1561,1561,10.740333012247143,3
2024-01-14 22:30:00+00:00,2024-01-15 04:00:00+00:00,16158,14840,5.5,1318,1318,8.881401617250674,4
2024-01-14 22:30:00+00:00,2024-01-15 05:00:00+00:00,16235,15001,6.5,1234,1234,8.226118258782748,5
2024-01-14 22:30:00+00:00,2024-01-15 06:00:00+00:00,16184,15022,7.5,1162,1162,7.735321528424977,6
2024-01-14 22:30:00+00:00,2024-01-15 07:00:00+00:00,16030,14963,8.5,1067,1067,7.130922943260042,7
2024-01-14 22:30:00+00:00,2024-01-15 08:00:00+00:00,15777,14492,9.5,1285,1285,8.866961081976262,8
2024-01-14 22:30:00+00:00,2024-01-15 09:00:00+00:00,15580,14233,10.5,1347,1347,9.463921871706598,9
2024-01-14 22:30:00+00:00,2024-01-15 10:00:00+00:00,15561,14315,11.5,1246,1246,8.704156479217604,10
2024-01-14 22:30:00+00:00,2024-01-15 11:00:00+00:00,15576,13835,12.5,1741,1741,12.58402602096133,11
2024-01-14 22:30:00+00:00,2024-01-15 12:00:00+00:00,15668,13529,13.5,2139,2139,15.810481188557912,12
2024-01-14 22:30:00+00:00,2024-01-15 13:00:00+00:00,15633,13859,14.5,1774,1774,12.800346345335162,13
2024-01-14 22:30:00+00:00,2024-01-15 14:00:00+00:00,15150,13810,15.5,1340,1340,9.703113685734975,14
2024-01-14 22:30:00+00:00,2024-01-15 15:00:00+00:00,14256,13547,16.5,709,709,5.2336310622278,15
